TDS,pH,Hardness,Turbidity,Litres_Processed,Days_Used,Cleaning_Frequency,Water_Source,Temperature,Fouling_Risk_Score,Operational_Risk_Category,Estimated_Membrane_Life_Months,Purifier_Recommendation,Cleaning_Frequency_Encoded,Water_Source_Encoded,Risk_Category_Encoded
1149,6.9,671,17.4,8743,1221,Rare,River,21,2883.9,Medium Risk,18.314500000000002,UF + UV Purifier,1,2,2
1380,7.7,895,14.3,9886,426,Moderate,Tank Water,19,3147.6499999999996,Medium Risk,16.871000000000002,RO + UV Purifier,0,3,2
2155,6.1,918,2.6,4519,1233,Moderate,Borewell,29,2272.45,Low Risk,29.524499999999996,RO + UV Purifier,0,0,1
724,7.7,707,15.6,3638,1111,Regular,River,20,1849.85,Low Risk,28.183,UF + UV Purifier,2,2,1
1990,7.7,777,16.3,1171,489,Rare,River,23,2172.3,Low Risk,27.385500000000004,RO + UV Purifier,1,2,1
1376,8.5,959,15.5,1277,90,Regular,Municipal,41,1931.1,Low Risk,28.820500000000003,RO + UV Purifier,2,1,1
1815,8.8,723,2.7,5427,398,Rare,River,31,2154.8999999999996,Low Risk,29.9025,RO + UV Purifier,1,2,1
402,7.3,177,13.1,3522,1174,Rare,Borewell,25,1332.9499999999998,Low Risk,32.943,UF + UV Purifier,1,0,1
738,6.7,363,16.8,2360,748,Moderate,Tank Water,38,1558.35,Low Risk,30.714000000000006,UF + UV Purifier,0,3,1
155,6.5,381,11.8,3639,575,Regular,River,38,1266.8000000000002,Low Risk,33.4725,UV Purifier,2,2,1
825,6.3,199,13.1,1574,1070,Regular,Borewell,43,1262.1499999999999,Low Risk,34.508,UF + UV Purifier,2,0,1
625,5.7,503,9.4,9975,525,Regular,Borewell,31,2411.1,Low Risk,23.5105,UF + UV Purifier,2,0,1
573,6.9,85,10.8,7263,526,Rare,River,20,1846.2,Low Risk,28.566499999999998,UF + UV Purifier,1,2,1
127,6.6,734,1.2,2486,534,Regular,Municipal,33,814.7,Low Risk,40.234,UV Purifier,2,1,1
2225,9.4,469,13.0,9693,998,Rare,River,32,3297.5,High Risk,17.109500000000004,RO + UV Purifier,1,2,0
464,7.7,71,2.1,6827,1368,Regular,River,24,1372.0,Low Risk,34.823499999999996,UF + UV Purifier,2,2,1
625,6.9,255,9.0,1546,1122,Regular,Municipal,32,1019.15,Low Risk,37.385999999999996,UF + UV Purifier,2,1,1
1435,7.8,688,6.2,2676,190,Moderate,Borewell,30,1676.5,Low Risk,33.208999999999996,RO + UV Purifier,0,0,1
982,6.1,897,11.1,2838,747,Regular,River,23,1764.3500000000001,Low Risk,30.549000000000007,UF + UV Purifier,2,2,1
1130,7.3,405,3.1,1000,1198,Moderate,Municipal,32,1021.25,Low Risk,39.63,UF + UV Purifier,0,1,1
1126,8.0,489,14.0,2733,1022,Moderate,Tank Water,34,1753.0,Low Risk,30.1665,UF + UV Purifier,0,3,1
1746,7.5,778,16.0,5108,1438,Rare,Tank Water,21,2629.2999999999997,Medium Risk,22.387999999999998,RO + UV Purifier,1,3,2
1018,7.1,145,3.7,7734,298,Regular,Municipal,39,1882.35,Low Risk,30.545,UF + UV Purifier,2,1,1
1874,9.5,978,2.5,8472,728,Regular,Borewell,44,2747.8999999999996,Medium Risk,24.258000000000003,RO + UV Purifier,2,0,2
1631,9.0,990,3.3,7110,894,Regular,Municipal,39,2459.5,Low Risk,26.502000000000002,RO + UV Purifier,2,1,1
2006,8.0,213,17.6,1100,379,Moderate,Borewell,44,1967.85,Low Risk,28.92,RO + UV Purifier,0,0,1
1315,7.8,197,10.8,4784,139,Regular,Tank Water,31,1895.75,Low Risk,29.611000000000004,RO + UV Purifier,2,3,1
1754,8.0,579,9.6,9680,436,Rare,River,32,2973.55,Medium Risk,20.142,RO + UV Purifier,1,2,2
584,6.3,343,2.6,4983,679,Rare,Municipal,29,1297.8,Low Risk,35.841499999999996,UF + UV Purifier,1,1,1
2175,7.1,244,13.2,6401,80,Regular,Tank Water,36,2685.45,Medium Risk,22.9775,RO + UV Purifier,2,3,2
813,5.7,712,17.4,6629,1456,Moderate,River,39,2417.25,Low Risk,22.329500000000003,UF + UV Purifier,0,2,1
1162,7.4,529,16.6,2254,1140,Rare,Tank Water,27,1821.1499999999999,Low Risk,29.057000000000002,UF + UV Purifier,1,3,1
2076,7.7,926,12.7,2964,1121,Rare,Municipal,23,2407.3,Low Risk,26.002000000000002,RO + UV Purifier,1,1,1
1396,6.4,172,2.0,4982,625,Moderate,Municipal,42,1602.6999999999998,Low Risk,34.45099999999999,RO + UV Purifier,0,1,1
1354,9.4,449,2.7,9544,1008,Rare,River,26,2418.6499999999996,Low Risk,26.206000000000003,RO + UV Purifier,1,2,1
2233,9.1,748,1.5,7900,1095,Moderate,Municipal,19,2698.1,Medium Risk,25.559000000000005,RO + UV Purifier,0,1,2
225,8.4,501,5.5,7306,760,Rare,Tank Water,21,1653.85,Low Risk,31.06200000000001,UV Purifier,1,3,1
636,7.6,710,3.1,9143,86,Moderate,River,26,2132.95,Low Risk,27.677499999999995,UF + UV Purifier,0,2,1
2292,9.0,153,5.6,7896,767,Rare,River,32,2623.25,Medium Risk,25.308,RO + UV Purifier,1,2,2
2172,6.0,804,8.0,7838,225,Regular,Tank Water,30,2943.5,Medium Risk,21.711000000000006,RO + UV Purifier,2,3,2
1703,8.7,511,18.9,5741,1115,Rare,Borewell,37,2698.6,Medium Risk,20.895500000000006,RO + UV Purifier,1,0,2
166,6.0,792,12.4,7894,1316,Rare,River,25,2119.5,Low Risk,25.053000000000004,UV Purifier,1,2,1
332,8.7,767,16.8,6937,141,Regular,Borewell,43,2223.7,Low Risk,23.4505,UF + UV Purifier,2,0,1
2256,6.6,759,14.4,5195,794,Regular,Tank Water,36,2824.8,Medium Risk,21.763499999999997,RO + UV Purifier,2,3,2
1269,9.0,445,2.7,3088,740,Regular,Tank Water,36,1405.95,Low Risk,36.161,RO + UV Purifier,2,3,1
2258,9.3,961,14.9,2282,1231,Regular,River,42,2499.75,Low Risk,25.019,RO + UV Purifier,2,2,1
2375,6.1,386,5.9,6447,977,Moderate,Municipal,33,2564.25,Medium Risk,26.120500000000003,RO + UV Purifier,0,1,2
210,7.4,648,13.0,7094,55,Moderate,River,28,1980.6999999999998,Low Risk,26.337000000000003,UV Purifier,0,2,1
1593,9.4,191,7.1,4020,439,Rare,Municipal,27,1769.45,Low Risk,32.167,RO + UV Purifier,1,1,1
2181,7.4,366,20.0,3718,787,Rare,Borewell,25,2612.8999999999996,Medium Risk,22.416000000000004,RO + UV Purifier,1,0,2
722,9.0,760,5.6,4257,560,Rare,Municipal,18,1565.55,Low Risk,33.048500000000004,UF + UV Purifier,1,1,1
1641,7.9,607,5.9,4516,1370,Moderate,River,27,2007.0500000000002,Low Risk,30.335,RO + UV Purifier,0,2,1
1405,7.0,849,18.6,3337,1159,Rare,Municipal,35,2329.1,Low Risk,24.223499999999994,RO + UV Purifier,1,1,1
1861,6.6,576,1.0,6500,778,Rare,Tank Water,20,2204.7,Low Risk,29.762999999999998,RO + UV Purifier,1,3,1
2075,6.3,605,14.1,7534,275,Moderate,Borewell,28,3003.85,Medium Risk,19.593999999999994,RO + UV Purifier,0,0,2
2462,8.5,450,14.6,7809,1134,Rare,Tank Water,35,3188.85,Medium Risk,18.340500000000002,RO + UV Purifier,1,3,2
976,7.0,730,16.8,4739,691,Moderate,Tank Water,20,2199.35,Low Risk,24.963500000000003,UF + UV Purifier,0,3,1
2089,7.5,359,19.5,4928,938,Moderate,Tank Water,25,2725.25,Medium Risk,21.205,RO + UV Purifier,0,3,2
1412,7.5,544,19.5,4650,425,Regular,Tank Water,44,2428.3,Low Risk,22.913,RO + UV Purifier,2,3,1
1560,7.8,605,1.8,1946,551,Regular,Municipal,44,1416.15,Low Risk,36.901,RO + UV Purifier,2,1,1
2424,9.0,659,16.5,6968,955,Moderate,Tank Water,31,3213.75,High Risk,17.740000000000002,RO + UV Purifier,0,3,0
1833,9.4,822,13.1,6290,293,Moderate,Municipal,23,2753.9,Medium Risk,21.917999999999992,RO + UV Purifier,0,1,2
1705,7.1,158,13.1,4675,819,Regular,Tank Water,32,2148.85,Low Risk,27.3805,RO + UV Purifier,2,3,1
1626,8.8,844,3.0,5580,1327,Rare,River,31,2149.8,Low Risk,29.576000000000004,RO + UV Purifier,1,2,1
2497,8.6,421,13.2,1364,201,Rare,Tank Water,24,2170.55,Low Risk,28.859000000000005,RO + UV Purifier,1,3,1
1730,7.8,904,19.7,7360,294,Rare,River,27,3163.8,Medium Risk,16.334000000000003,RO + UV Purifier,1,2,2
1260,9.3,665,18.3,9163,1079,Moderate,Municipal,32,3035.7,Medium Risk,16.835500000000003,RO + UV Purifier,0,1,2
858,6.3,817,9.1,6717,505,Regular,Borewell,27,2168.2,Low Risk,26.622500000000002,UF + UV Purifier,2,0,1
342,5.9,940,1.3,6172,385,Rare,Municipal,39,1571.8,Low Risk,33.175999999999995,UF + UV Purifier,1,1,1
1163,8.9,255,7.6,2002,1079,Regular,Borewell,34,1300.55,Low Risk,35.928,UF + UV Purifier,2,0,1
328,7.3,896,16.6,5184,63,Regular,Borewell,44,2008.8000000000002,Low Risk,25.695999999999994,UF + UV Purifier,2,0,1
1019,8.9,92,14.2,1910,293,Moderate,Tank Water,36,1405.4,Low Risk,33.18999999999999,UF + UV Purifier,0,3,1
1346,9.1,914,9.5,4270,1191,Rare,Borewell,34,2104.8,Low Risk,28.201,RO + UV Purifier,1,0,1
105,5.7,294,1.6,5159,845,Regular,Municipal,29,1022.6500000000001,Low Risk,37.8105,UV Purifier,2,1,1
567,9.0,336,8.8,4501,904,Moderate,Tank Water,32,1461.85,Low Risk,32.9235,UF + UV Purifier,0,3,1
1855,7.3,404,9.6,3983,783,Moderate,Borewell,43,2090.75,Low Risk,29.084500000000006,RO + UV Purifier,0,0,1
174,7.5,834,18.6,5062,595,Moderate,Municipal,29,1965.6,Low Risk,25.389,UV Purifier,0,1,1
103,8.0,525,13.0,1098,491,Rare,Borewell,42,972.45,Low Risk,36.144000000000005,UV Purifier,1,0,1
1970,9.2,132,6.6,9683,1221,Rare,Borewell,26,2760.8500000000004,Medium Risk,23.077500000000004,RO + UV Purifier,1,0,2
745,5.6,159,10.7,3541,684,Moderate,Tank Water,22,1403.1999999999998,Low Risk,33.397499999999994,UF + UV Purifier,0,3,1
217,7.4,999,1.8,8660,110,Rare,Tank Water,21,1929.05,Low Risk,29.282999999999994,UV Purifier,1,3,1
1729,8.3,239,19.5,6891,786,Rare,Municipal,29,2785.7,Medium Risk,19.8205,RO + UV Purifier,1,1,2
2121,8.4,849,7.5,7787,899,Regular,Tank Water,33,2910.6,Medium Risk,22.060499999999998,RO + UV Purifier,2,3,2
1046,8.3,985,9.8,566,1460,Moderate,Tank Water,26,1443.15,Low Risk,34.193000000000005,UF + UV Purifier,0,3,1
1564,6.0,958,7.4,8623,1099,Moderate,River,42,2802.55,Medium Risk,22.1015,RO + UV Purifier,0,2,2
293,6.7,300,13.8,3250,628,Rare,River,20,1321.0,Low Risk,32.766,UV Purifier,1,2,1
946,6.9,773,13.4,9161,836,Moderate,Municipal,38,2731.0,Medium Risk,20.2885,UF + UV Purifier,0,1,2
1515,8.7,340,14.4,7306,1106,Moderate,Tank Water,20,2582.3999999999996,Medium Risk,22.496,RO + UV Purifier,0,3,2
1558,6.6,694,5.7,6929,1013,Moderate,Municipal,43,2358.6499999999996,Low Risk,26.736499999999996,RO + UV Purifier,0,1,1
2320,6.3,250,6.7,8623,733,Rare,River,35,2833.95,Medium Risk,23.085499999999996,RO + UV Purifier,1,2,2
1768,9.3,846,2.9,2131,505,Rare,River,34,1700.35,Low Risk,34.375499999999995,RO + UV Purifier,1,2,1
2473,5.5,375,13.3,6952,621,Rare,River,27,2980.05,Medium Risk,20.673000000000002,RO + UV Purifier,1,2,2
1533,9.5,560,1.3,1274,45,Regular,Municipal,19,1261.6,Low Risk,38.46999999999999,RO + UV Purifier,2,1,1
1241,8.2,458,12.2,6607,1413,Moderate,Tank Water,41,2305.6499999999996,Low Risk,25.2145,RO + UV Purifier,0,3,1
1910,8.8,656,17.5,8304,516,Regular,Borewell,28,3195.8,Medium Risk,16.689999999999994,RO + UV Purifier,2,0,2
823,6.7,839,17.9,4519,735,Rare,Tank Water,41,2182.9,Low Risk,24.656499999999998,UF + UV Purifier,1,3,1
324,5.6,990,9.3,1429,1194,Regular,Municipal,20,1193.85,Low Risk,35.3445,UF + UV Purifier,2,1,1
631,8.5,886,9.5,3512,649,Moderate,River,40,1621.0,Low Risk,31.595,UF + UV Purifier,0,2,1
212,8.8,557,2.0,5524,1048,Moderate,Borewell,40,1265.25,Low Risk,35.64999999999999,UV Purifier,0,0,1
2287,8.5,780,13.6,6764,806,Rare,Municipal,19,3053.1,Medium Risk,19.713000000000005,RO + UV Purifier,1,1,2
658,6.1,650,16.5,8473,476,Rare,River,26,2552.45,Medium Risk,20.816500000000005,UF + UV Purifier,1,2,2
2148,8.5,121,5.3,5229,319,Regular,Municipal,36,2124.8,Low Risk,30.048499999999997,RO + UV Purifier,2,1,1
2237,8.6,296,8.7,8461,238,Rare,Borewell,19,2868.85,Medium Risk,22.193500000000007,RO + UV Purifier,1,0,2
753,8.1,690,16.9,3319,442,Regular,River,36,1860.85,Low Risk,27.8625,UF + UV Purifier,2,2,1
419,8.6,773,17.6,7155,706,Moderate,Tank Water,19,2334.6,Low Risk,22.3585,UF + UV Purifier,0,3,1
1673,8.9,989,5.2,1684,1480,Moderate,Municipal,32,1742.1499999999999,Low Risk,33.379,RO + UV Purifier,0,1,1
1928,8.0,904,11.2,8980,1424,Moderate,Borewell,41,3165.8,Medium Risk,18.410000000000004,RO + UV Purifier,0,0,2
2017,5.9,657,4.3,6843,693,Moderate,Tank Water,38,2502.6000000000004,Medium Risk,26.4765,RO + UV Purifier,0,3,2
238,7.5,636,2.5,1027,319,Moderate,Borewell,20,659.25,Low Risk,41.7015,UV Purifier,0,0,1
2126,5.8,984,18.3,1416,1485,Regular,Municipal,22,2450.2000000000003,Low Risk,24.582,RO + UV Purifier,2,1,1
2406,7.1,615,16.5,4074,1321,Moderate,Borewell,28,2750.85,Medium Risk,22.310999999999996,RO + UV Purifier,0,0,2
1001,7.1,393,15.3,3819,180,Regular,River,44,1862.1999999999998,Low Risk,28.516499999999997,UF + UV Purifier,2,2,1
789,5.8,974,1.5,1906,1308,Moderate,Borewell,41,1178.6999999999998,Low Risk,37.978,UF + UV Purifier,0,0,1
2139,6.9,103,17.0,1741,1406,Regular,Municipal,24,2057.0,Low Risk,28.3595,RO + UV Purifier,2,1,1
109,5.9,779,9.0,5706,1430,Regular,River,23,1620.9499999999998,Low Risk,30.598000000000003,UV Purifier,2,2,1
360,8.7,577,7.2,7749,884,Regular,Borewell,31,1890.0,Low Risk,28.6685,UF + UV Purifier,2,0,1
2042,9.3,660,11.2,3633,1411,Rare,Borewell,18,2310.95,Low Risk,27.064500000000002,RO + UV Purifier,1,0,1
1773,5.8,581,2.3,1298,637,Regular,River,43,1434.65,Low Risk,37.029999999999994,RO + UV Purifier,2,2,1
2319,9.3,607,15.3,2023,399,Regular,Tank Water,34,2348.1,Low Risk,26.4005,RO + UV Purifier,2,3,1
2160,7.6,242,11.9,7709,1280,Moderate,Tank Water,34,2821.25,Medium Risk,21.848499999999994,RO + UV Purifier,0,3,2
1291,6.7,944,4.1,5428,734,Regular,River,31,2048.5,Low Risk,29.749,RO + UV Purifier,2,2,1
1719,5.8,107,4.2,3388,1356,Regular,Borewell,27,1583.8500000000001,Low Risk,34.813,RO + UV Purifier,2,0,1
420,7.5,486,4.1,3190,855,Rare,Tank Water,25,1071.2,Low Risk,37.551,UF + UV Purifier,1,3,1
1442,8.7,160,1.6,4591,1034,Moderate,River,25,1545.65,Low Risk,35.1875,RO + UV Purifier,0,2,1
1736,8.3,178,12.0,7782,1442,Rare,Municipal,31,2595.3999999999996,Medium Risk,23.206999999999994,RO + UV Purifier,1,1,2
2476,5.7,898,16.9,9933,406,Rare,Borewell,24,3808.05,High Risk,11.940500000000004,RO + UV Purifier,1,0,0
2094,5.8,755,0.8,6749,1002,Rare,Municipal,23,2431.1,Low Risk,28.094500000000004,RO + UV Purifier,1,1,1
2043,7.1,974,1.5,1190,147,Regular,Borewell,21,1698.3,Low Risk,35.290000000000006,RO + UV Purifier,2,0,1
2138,6.7,901,11.7,9219,1058,Rare,Tank Water,18,3325.3,High Risk,17.133499999999998,RO + UV Purifier,1,3,0
1218,6.4,375,16.5,1995,473,Rare,Municipal,32,1737.0,Low Risk,29.953500000000005,RO + UV Purifier,1,1,1
1704,6.6,57,6.9,1392,1405,Moderate,Municipal,42,1362.45,Low Risk,36.431999999999995,RO + UV Purifier,0,1,1
2465,8.7,78,7.3,9078,784,Moderate,River,32,2921.3,Medium Risk,22.295999999999996,RO + UV Purifier,0,2,2
335,9.2,161,12.1,9941,669,Moderate,Tank Water,18,2215.1,Low Risk,24.1795,UF + UV Purifier,0,3,1
2069,7.1,996,5.8,6373,153,Moderate,Tank Water,37,2670.65,Medium Risk,24.7695,RO + UV Purifier,0,3,2
433,9.1,722,1.0,5003,687,Rare,Borewell,20,1331.85,Low Risk,35.7085,UF + UV Purifier,1,0,1
2008,6.8,180,14.8,1397,1330,Moderate,River,40,1886.55,Low Risk,30.280499999999996,RO + UV Purifier,0,2,1
475,7.4,237,12.7,1210,851,Regular,River,22,1033.65,Low Risk,36.19200000000001,UF + UV Purifier,2,2,1
1260,6.4,724,11.8,4195,1447,Rare,Borewell,22,2057.05,Low Risk,27.9515,RO + UV Purifier,1,0,1
1670,8.1,758,15.0,3186,693,Moderate,Municipal,21,2254.0,Low Risk,26.179,RO + UV Purifier,0,1,1
1419,9.4,524,13.7,7688,389,Rare,Borewell,34,2646.5,Medium Risk,21.895000000000007,RO + UV Purifier,1,0,2
1955,7.9,413,4.5,6278,652,Moderate,Borewell,38,2285.0499999999997,Low Risk,28.365999999999993,RO + UV Purifier,0,0,1
1472,6.9,253,7.4,8268,1110,Rare,Borewell,37,2386.05,Low Risk,25.730000000000004,RO + UV Purifier,1,0,1
972,8.1,261,3.0,5513,1304,Moderate,River,31,1550.4,Low Risk,33.97050000000001,UF + UV Purifier,0,2,1
1352,6.0,670,3.0,5012,948,Regular,Borewell,43,1849.3,Low Risk,31.946000000000005,RO + UV Purifier,2,0,1
2417,9.1,325,13.7,915,1203,Moderate,Borewell,25,2040.0,Low Risk,29.856500000000008,RO + UV Purifier,0,0,1
1951,7.5,122,17.2,4680,481,Rare,Borewell,19,2420.4,Low Risk,24.319,RO + UV Purifier,1,0,1
1414,7.3,728,19.3,4762,1215,Rare,Tank Water,25,2520.8999999999996,Medium Risk,22.123000000000005,RO + UV Purifier,1,3,2
824,7.8,821,12.8,3015,149,Regular,Municipal,18,1745.7,Low Risk,30.0415,UF + UV Purifier,2,1,1
2152,8.0,292,4.1,9787,611,Rare,Municipal,21,2839.45,Medium Risk,23.235499999999995,RO + UV Purifier,1,1,2
177,5.8,836,2.6,9501,1404,Regular,Municipal,36,1993.85,Low Risk,28.313499999999998,UV Purifier,2,1,1
231,8.2,151,16.4,6140,128,Rare,Municipal,22,1760.45,Low Risk,27.653000000000006,UV Purifier,1,1,1
700,6.5,734,11.8,7116,1220,Rare,River,22,2219.7,Low Risk,25.21,UF + UV Purifier,1,2,1
1872,8.4,220,12.6,1492,543,Regular,River,38,1762.8,Low Risk,31.705999999999996,RO + UV Purifier,2,2,1
1165,8.8,702,15.7,9973,693,Rare,Borewell,37,3022.3500000000004,Medium Risk,17.317500000000003,UF + UV Purifier,1,0,2
2236,8.7,958,14.2,4870,430,Rare,River,41,2847.6,Medium Risk,21.635,RO + UV Purifier,1,2,2
2443,7.7,237,16.8,2273,394,Regular,Municipal,36,2341.1,Low Risk,26.2335,RO + UV Purifier,2,1,1
1963,7.6,490,1.6,4061,1379,Moderate,Tank Water,29,1875.15,Low Risk,33.09949999999999,RO + UV Purifier,0,3,1
1418,6.1,135,15.1,4316,610,Regular,Borewell,37,2021.15,Low Risk,27.672,RO + UV Purifier,2,0,1
715,8.6,525,17.1,7133,650,Rare,Borewell,18,2347.7,Low Risk,22.795499999999997,UF + UV Purifier,1,0,1
1988,6.6,101,6.1,2256,857,Moderate,Municipal,24,1621.85,Low Risk,34.588,RO + UV Purifier,0,1,1
1146,7.5,160,13.0,2873,276,Moderate,Municipal,34,1595.95,Low Risk,31.8125,UF + UV Purifier,0,1,1
674,6.6,998,6.6,3076,463,Moderate,Municipal,19,1511.5,Low Risk,33.412000000000006,UF + UV Purifier,0,1,1
2290,6.0,926,19.2,9583,1146,Regular,River,28,3767.1499999999996,High Risk,11.531500000000001,RO + UV Purifier,2,2,0
1092,8.0,903,1.2,4684,1321,Moderate,Borewell,24,1702.95,Low Risk,33.366,UF + UV Purifier,0,0,1
2292,5.7,92,11.8,9399,644,Moderate,Municipal,34,3069.25,Medium Risk,19.5775,RO + UV Purifier,0,1,2
1348,8.5,260,3.7,2897,972,Moderate,Tank Water,44,1373.55,Low Risk,36.350500000000004,RO + UV Purifier,0,3,1
602,6.8,249,14.4,6469,992,Rare,Borewell,20,1959.3999999999999,Low Risk,26.8545,UF + UV Purifier,1,0,1
2097,5.5,859,3.9,5035,653,Regular,Borewell,39,2346.3,Low Risk,28.380500000000005,RO + UV Purifier,2,0,1
920,7.5,907,5.1,7383,350,Regular,River,23,2179.6000000000004,Low Risk,27.4775,UF + UV Purifier,2,2,1
2251,5.7,801,10.1,8627,885,Rare,Borewell,39,3184.0,Medium Risk,19.0425,RO + UV Purifier,1,0,2
2070,6.6,676,18.3,9668,91,Moderate,Municipal,28,3521.3999999999996,High Risk,13.603999999999997,RO + UV Purifier,0,1,0
297,8.3,75,4.6,1234,329,Rare,Municipal,35,551.35,Low Risk,42.19800000000001,UV Purifier,1,1,1
1769,5.8,968,3.3,1132,432,Rare,Tank Water,35,1621.8999999999999,Low Risk,35.143,RO + UV Purifier,1,3,1
1302,8.9,348,15.3,4768,984,Moderate,Borewell,39,2134.7999999999997,Low Risk,26.369999999999997,RO + UV Purifier,0,0,1
1571,5.5,126,10.3,4599,1356,Moderate,Borewell,27,1944.0500000000002,Low Risk,29.704500000000003,RO + UV Purifier,0,0,1
1746,6.5,973,18.3,3401,282,Regular,River,22,2553.0,Medium Risk,22.7885,RO + UV Purifier,2,2,2
1792,8.5,186,3.4,2163,507,Moderate,Municipal,40,1440.15,Low Risk,36.5955,RO + UV Purifier,0,1,1
1412,6.8,69,13.1,6091,1422,Rare,Tank Water,40,2174.7,Low Risk,26.491500000000002,RO + UV Purifier,1,3,1
2135,5.9,489,5.0,4372,189,Rare,Municipal,38,2143.35,Low Risk,30.080999999999996,RO + UV Purifier,1,1,1
577,6.9,260,3.6,1554,990,Moderate,Borewell,41,782.6,Low Risk,40.738,UF + UV Purifier,0,0,1
1354,6.6,801,13.8,9072,1219,Regular,Borewell,43,2950.25,Medium Risk,18.846,RO + UV Purifier,2,0,2
1022,8.9,600,12.1,3582,234,Rare,Tank Water,39,1802.3,Low Risk,29.901,UF + UV Purifier,1,3,1
519,6.8,484,15.2,8507,1320,Moderate,Borewell,32,2361.35,Low Risk,22.6265,UF + UV Purifier,0,0,1
2304,8.7,829,6.5,4761,1191,Regular,Tank Water,38,2499.2,Low Risk,26.7305,RO + UV Purifier,2,3,1
1220,9.1,256,9.2,2889,1421,Regular,Tank Water,37,1526.55,Low Risk,33.462500000000006,RO + UV Purifier,2,3,1
1050,7.2,488,8.4,4053,1496,Rare,Municipal,40,1688.5499999999997,Low Risk,31.778500000000005,UF + UV Purifier,1,1,1
2436,9.1,828,19.7,5638,887,Rare,Tank Water,21,3224.2999999999997,High Risk,17.103,RO + UV Purifier,1,3,0
1377,7.0,715,6.2,9899,789,Regular,Borewell,38,2743.1,Medium Risk,22.4405,RO + UV Purifier,2,0,2
2343,9.4,91,6.2,1044,750,Regular,River,38,1617.05,Low Risk,35.321000000000005,RO + UV Purifier,2,2,1
1957,5.9,460,7.4,4163,1070,Regular,River,18,2105.95,Low Risk,29.604499999999994,RO + UV Purifier,2,2,1
616,8.2,572,11.5,2739,97,Moderate,Borewell,32,1436.25,Low Risk,32.855500000000006,UF + UV Purifier,0,0,1
1758,7.5,855,5.4,4273,162,Rare,River,34,2120.7,Low Risk,29.656499999999994,RO + UV Purifier,1,2,1
1965,7.1,659,18.3,3127,948,Regular,River,36,2480.1,Low Risk,23.798499999999994,RO + UV Purifier,2,2,1
1241,8.0,476,5.7,7118,459,Rare,Tank Water,31,2130.4,Low Risk,28.275999999999996,RO + UV Purifier,1,3,1
2032,8.3,324,18.0,7280,337,Rare,River,44,2973.8,Medium Risk,18.887999999999998,RO + UV Purifier,1,2,2
914,5.5,497,2.5,8515,679,Rare,River,36,2057.9,Low Risk,28.997500000000002,UF + UV Purifier,1,2,1
2375,6.2,951,13.3,3630,1227,Regular,River,35,2691.95,Medium Risk,23.645999999999997,RO + UV Purifier,2,2,2
2000,8.4,991,18.2,596,441,Moderate,Municipal,19,2263.35,Low Risk,26.222,RO + UV Purifier,0,1,1
2363,8.2,933,3.8,4358,126,Regular,Borewell,23,2407.0499999999997,Low Risk,28.362000000000002,RO + UV Purifier,2,0,1
2162,9.4,791,19.4,3208,1207,Rare,Tank Water,30,2694.1499999999996,Medium Risk,21.898,RO + UV Purifier,1,3,2
2194,8.5,418,9.3,5897,1295,Regular,River,34,2541.6499999999996,Medium Risk,25.320500000000003,RO + UV Purifier,2,2,2
2471,9.3,987,18.9,6652,1357,Regular,Borewell,23,3433.45,High Risk,15.321000000000007,RO + UV Purifier,2,0,0
229,8.3,269,13.7,956,1338,Rare,River,38,926.9499999999999,Low Risk,36.583000000000006,UV Purifier,1,2,1
194,6.7,626,6.4,6414,1080,Rare,Municipal,39,1596.8,Low Risk,31.452999999999996,UV Purifier,1,1,1
2055,5.9,916,4.2,4868,1455,Regular,Municipal,22,2337.9,Low Risk,28.348999999999997,RO + UV Purifier,2,1,1
893,8.6,281,6.4,4588,1413,Regular,River,24,1517.15,Low Risk,33.475,UF + UV Purifier,2,2,1
1934,8.1,377,2.3,9723,1113,Regular,River,18,2687.1000000000004,Medium Risk,24.725499999999997,RO + UV Purifier,2,2,2
2216,5.7,492,3.3,8899,231,Regular,River,30,2796.25,Medium Risk,24.055500000000002,RO + UV Purifier,2,2,2
1783,6.9,101,2.5,2437,791,Moderate,Municipal,36,1402.5,Low Risk,37.091499999999996,RO + UV Purifier,0,1,1
110,9.3,935,8.7,1646,903,Regular,Municipal,39,1070.65,Low Risk,36.241,UV Purifier,2,1,1
1965,7.5,992,16.0,5652,610,Moderate,Borewell,18,2916.7,Medium Risk,20.058999999999997,RO + UV Purifier,0,0,2
811,7.2,425,3.3,4799,399,Rare,Tank Water,30,1448.6,Low Risk,34.6885,UF + UV Purifier,1,3,1
2170,7.3,312,3.0,8618,562,Moderate,Tank Water,28,2638.1000000000004,Medium Risk,25.515000000000008,RO + UV Purifier,0,3,2
914,6.3,316,13.0,9134,1205,Rare,Municipal,44,2489.3,Low Risk,22.493000000000002,UF + UV Purifier,1,1,1
445,7.0,408,4.3,8259,1155,Moderate,Tank Water,24,1816.9499999999998,Low Risk,30.064500000000002,UF + UV Purifier,0,3,1
2449,7.0,366,2.4,8453,928,Rare,River,37,2753.15,Medium Risk,25.0695,RO + UV Purifier,1,2,2
462,5.7,373,3.8,5284,636,Regular,Borewell,20,1343.45,Low Risk,34.916,UF + UV Purifier,2,0,1
2365,8.6,970,18.5,9524,1499,Moderate,Municipal,43,3787.6,High Risk,11.638999999999998,RO + UV Purifier,0,1,0
2288,7.2,957,16.5,1961,902,Moderate,Municipal,42,2528.8,Medium Risk,24.4665,RO + UV Purifier,0,1,2
